"filename", "language", "JSON with Comments", "JavaScript", "TypeScript", "JSON", "Markdown", "comment", "blank", "total"
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\contracts\contractType.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\contracts\contractType.service.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 7, 47
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\contracts\userContract-factory.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\contracts\userContract-factory.service.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 5, 30
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\contracts\userContract.service.ts", "TypeScript", 0, 0, 45, 0, 0, 0, 8, 53
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\device-factory.service.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 5, 31
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\device.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\deviceTypes-factory.service.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 5, 25
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\deviceTypes.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\deviceTypes.service.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 7, 37
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\devices.service.ts", "TypeScript", 0, 0, 32, 0, 0, 0, 7, 39
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\hardwares-factory.service.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 5, 31
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\hardwares.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\hardwares.service.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 7, 37
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\irrigationTypes-factory.service.ts", "TypeScript", 0, 0, 27, 0, 0, 0, 5, 32
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\irrigationTypes.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\irrigationTypes.service.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 7, 49
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\modem-factory.service.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 4, 24
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\modem.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\modem.service.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 8, 41
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\simCard-factory.service.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 5, 29
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\simCards.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\hardwares\simCards.service.ts", "TypeScript", 0, 0, 38, 0, 0, 0, 8, 46
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\logger\logger-factory.service.ts", "TypeScript", 0, 0, 16, 0, 0, 0, 3, 19
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\logger\logger.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\logger\logger.service.ts", "TypeScript", 0, 0, 18, 0, 0, 0, 4, 22
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permission-factory.service.ts", "TypeScript", 0, 0, 24, 0, 0, 0, 5, 29
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permission.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 3, 13
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permission.service.ts", "TypeScript", 0, 0, 35, 0, 0, 0, 8, 43
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permissionGroups-factory.service.ts", "TypeScript", 0, 0, 31, 0, 0, 0, 5, 36
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permissionGroups.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\permissions\permissionGroups.service.ts", "TypeScript", 0, 0, 42, 0, 0, 0, 7, 49
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\pumps\pumps-factory.service.ts", "TypeScript", 0, 0, 26, 0, 0, 0, 5, 31
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\pumps\pumps.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\pumps\pumps.service.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 7, 40
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\qrCode\qrCode-factory.service.ts", "TypeScript", 0, 0, 28, 0, 0, 4, 6, 38
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\qrCode\qrCode-services.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 3, 13
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\qrCode\qrCode-services.service.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 9, 50
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\subscription\subscription-factory.service.ts", "TypeScript", 0, 0, 55, 0, 0, 0, 5, 60
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\subscription\subscription.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\subscription\subscription.service.ts", "TypeScript", 0, 0, 68, 0, 0, 0, 12, 80
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\userNew\userNew-factory.service.ts", "TypeScript", 0, 0, 56, 0, 0, 0, 5, 61
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\userNew\userNew.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 2, 12
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\userNew\userNew.service.ts", "TypeScript", 0, 0, 84, 0, 0, 3, 14, 101
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\user\user-factory.service.ts", "TypeScript", 0, 0, 34, 0, 0, 12, 5, 51
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\user\user-services.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 1, 11
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\user\user-services.service.ts", "TypeScript", 0, 0, 29, 0, 0, 11, 10, 50
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\usersetting\usersetting-factory.service.ts", "TypeScript", 0, 0, 26, 0, 0, 4, 6, 36
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\usersetting\usersetting-services.module.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 3, 13
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\src\services\uses-cases\usersetting\usersetting-services.service.ts", "TypeScript", 0, 0, 41, 0, 0, 0, 7, 48
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\test\app.e2e-spec.ts", "TypeScript", 0, 0, 20, 0, 0, 0, 5, 25
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\test\jest-e2e.json", "JSON", 0, 0, 0, 9, 0, 0, 1, 10
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\tsconfig.build.json", "JSON", 0, 0, 0, 3, 0, 2, 0, 5
"c:\Users\Dodo\Desktop\Projeler\smartmoles-nest-backend\tsconfig.json", "JSON with Comments", 21, 0, 0, 0, 0, 0, 1, 22
"Total", "-", 21, 24, 5935, 17120, 51, 137, 992, 24280
